"Q_40_shops","Q_40_personal","Q_40_collecting","Q_42_Synthetic","Q_52_Do not use","Q_52_Synthetic","Q_72_Natural habitats","Q_72_Food sources","Q_72_Water sources","Q_72_Artificial habitats","Q_94_web","Q_94_personal and other","Q_94_traditional","Q_6","Q_7","Q_8","Q_9","Q_10","Q_11","Q_15","Q_16","Q_17","Q_18","Q_19","Q_20","Q_21","Q_22","Q_23","Q_24","Q_25","Q_26","Q_27","Q_28","Q_29","Q_30","Q_32","Q_33","Q_34","Q_35","Q_36","Q_38","Q_44","Q_49","Q_73","Q_81","Q_71_Medium","Q_71_Lot","Q_71_Non or few"
1,1,1,0,1,0,1,1,1,1,1,0,1,"City","Female","36-55","High","Yes","Medium","0","Middle","Flower garden","No","No","Yes","No","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Duty","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,0,0,0,1,1,0,0,1,1,"City","Female","36-55","High","Yes","Medium","0","Long ago","House garden","Yes","Yes","Yes","No","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","0","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,1,0,0,0,1,1,1,1,1,1,0,"Countryside","Female","36-55","Middle","No","Large","1","Long ago","CG and other","Yes","Yes","Yes","Yes","Yes","Yes","No","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,1,0,0,0,1,1,0,0,1,1,1,"Countryside","Female","36-55","High","Yes","Medium","0","Long ago","Orchard","Yes","Yes","Yes","Yes","Yes","No","Yes","1","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,0,0,1,1,1,1,0,1,1,"Countryside","Female","Over 55","High","Yes","Medium","0","Long ago","House garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,0,0,0,1,0,1,1,0,1,1,0,"Town","Female","Under 36","High","Yes","Large","0","Long ago","Orchard","Yes","Yes","Yes","Yes","Yes","No","Yes","0","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Know","1","0","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,1,0,0,0,1,1,1,0,1,1,1,"Countryside","Female","Under 36","Middle","Yes","Small","0","Newly","House garden","Yes","Yes","Yes","No","Yes","No","No","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Dont_Know","0","1","Yes","0","Only for own use","Yes","Yes",1,0,0
0,1,1,0,0,1,1,0,0,0,1,0,0,"Countryside","Female","Under 36","High","Yes","Large","1","Newly","House garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
0,1,1,0,1,0,1,1,1,0,1,1,0,"Countryside","Female","36-55","High","No","Large","0","Newly","Orchard","Yes","Yes","Yes","No","Yes","Yes","No","1","Yes","Yes","Yes","Yes","Duty","Know","Know","Know","0","1","No","0","Both for own use and sale","Yes","Yes",0,1,0
1,1,1,0,0,1,1,1,0,0,1,1,1,"Countryside","Female","36-55","High","Yes","Large","0","Newly","Kitchen garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Dont_Know","1","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,1,0,0,0,1,0,1,0,1,1,0,"Countryside","Female","Over 55","High","No","Large","0","Middle","House garden","No","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Know","0","1","Yes","0","Only for own use","Yes","No",0,1,0
1,0,1,0,1,0,1,1,1,0,1,0,1,"Town","Female","36-55","High","Yes","Small","0","Middle","Kitchen garden","Yes","Yes","No","No","Yes","Yes","Yes","1","Yes","Yes","No","No","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,0,0,1,0,0,0,0,1,1,"Town","Female","Over 55","High","No","Medium","0","Long ago","Kitchen garden","Yes","Yes","Yes","Yes","Yes","No","Yes","0","Yes","Yes","Yes","Yes","Pastime","Dont_Know","Know","Dont_Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
0,0,1,0,1,0,1,1,1,0,1,1,0,"Town","Female","36-55","Middle","Yes","Large","0","Long ago","House garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","1","Yes","Yes","Yes","Yes","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,0,0,0,0,0,0,0,0,1,1,0,"Countryside","Female","Over 55","High","No","Medium","0","Newly","Kitchen garden","Yes","No","Yes","No","No","Yes","No","1","Yes","No","No","No","Pastime","Dont_Know","Know","Dont_Know","0","0","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,0,0,1,0,1,0,1,1,1,"Town","Male","Over 55","Middle","No","Medium","0","Long ago","House garden","Yes","Yes","Yes","Yes","Yes","Yes","No","1","Yes","No","Yes","No","Pastime","Dont_Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Maybe",0,1,0
1,1,1,0,1,0,1,1,0,0,1,1,0,"Countryside","Female","36-55","High","Yes","Large","0","Long ago","House garden","Yes","Yes","Yes","No","Yes","Yes","Yes","1","Yes","Yes","Yes","Yes","Pastime","Dont_Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,1,0,1,0,1,1,1,1,1,1,1,"City","Male","36-55","High","No","Small","0","Long ago","Kitchen garden","Yes","Yes","Yes","No","Yes","Yes","Yes","1","Yes","Yes","Yes","Yes","Pastime","Know","Know","Know","0","0","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,0,0,1,0,0,1,0,0,1,1,0,"City","Female","36-55","High","Yes","Small","0","Newly","Flower garden","Yes","Yes","Yes","No","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Dont_Know","0","0","Yes","0","Only for own use","Yes","Yes",0,0,1
1,0,0,0,0,1,0,1,1,0,1,1,1,"Countryside","Female","Under 36","High","No","Medium","0","Long ago","House garden","Yes","Yes","Yes","No","No","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Dont_Know","0","1","Yes","0","Only for own use","Yes","Maybe",1,0,0
1,0,1,0,0,0,1,1,1,1,1,1,1,"City","Female","36-55","High","Yes","Large","0","Newly","House garden","Yes","Yes","Yes","Yes","Yes","Yes","No","0","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,0,0,1,0,0,0,1,0,1,1,1,"City","Male","Under 36","High","Yes","Small","0","Newly","CG and other","Yes","No","No","No","No","No","No","0","Yes","Yes","Yes","No","Pastime","Dont_Know","Dont_Know","Know","0","0","No","0","Only for own use","Yes","Yes",0,1,0
1,1,1,0,1,0,0,0,0,0,1,1,1,"Countryside","Female","36-55","Middle","Yes","Small","0","Middle","Kitchen garden","Yes","Yes","Yes","No","No","No","Yes","0","Yes","Yes","Yes","Yes","Pastime","Know","Know","Know","1","0","Yes","0","Only for own use","Yes","Yes",1,0,0
1,1,1,1,0,1,1,1,1,0,1,1,1,"Countryside","Female","36-55","High","Yes","Large","0","Middle","House garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","Yes","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,1,1,0,1,1,1,1,1,1,1,"Countryside","Male","36-55","High","No","Large","0","Long ago","House garden","Yes","Yes","Yes","Yes","No","No","Yes","1","Yes","Yes","Yes","Yes","Pastime","Know","Know","Know","1","1","Yes","0","Both for own use and sale","Yes","Yes",0,1,0
1,1,1,0,1,0,1,1,1,1,1,1,0,"Countryside","Male","36-55","High","Yes","Large","0","Middle","Orchard","Yes","Yes","Yes","Yes","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,1,0,1,0,1,0,1,0,1,1,1,"City","Female","Over 55","High","No","Small","0","Middle","Kitchen garden","Yes","Yes","Yes","No","No","Yes","Yes","0","Yes","Yes","Yes","No","Duty","Dont_Know","Know","Know","0","1","No","0","Only for own use","Yes","Maybe",0,1,0
1,0,1,0,0,1,0,1,0,0,1,0,0,"Town","Female","Under 36","High","No","Large","0","Newly","Orchard","Yes","Yes","Yes","Yes","Yes","Yes","Yes","1","Yes","Yes","Yes","Yes","Pastime","Dont_Know","Know","Dont_Know","1","1","Yes","1","Only for own use","Yes","Yes",1,0,0
1,1,1,0,1,0,1,1,1,0,1,0,1,"City","Female","36-55","High","No","Medium","0","Middle","Flower garden","Yes","Yes","Yes","No","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,1,0,1,0,0,1,1,1,1,1,0,"City","Female","36-55","High","Yes","Medium","0","Long ago","House garden","Yes","Yes","Yes","No","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Dont_Know","1","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,1,1,0,1,1,1,1,1,1,1,0,"City","Female","Over 55","High","No","Medium","0","Middle","House garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Dont_Know","1","1","Yes","0","Only for own use","Yes","Yes",1,0,0
1,0,1,0,0,0,1,1,1,0,1,1,1,"City","Female","Over 55","High","Yes","Large","0","Long ago","Flower garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Maybe",0,1,0
1,1,1,0,0,0,0,1,0,0,1,1,1,"Town","Female","Over 55","Middle","No","Large","0","Long ago","House garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","Yes","Pastime","Know","Know","Know","0","1","Yes","0","Both for own use and sale","Yes","Yes",0,1,0
1,1,1,0,0,0,1,1,1,1,1,1,1,"Countryside","Female","Under 36","High","No","Medium","0","Newly","Kitchen garden","Yes","Yes","Yes","Yes","Yes","No","Yes","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Dont_Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,0,0,0,1,0,0,1,0,0,"Countryside","Female","Over 55","High","No","Medium","0","Long ago","House garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","1","0","Yes","0","Only for own use","Yes","Maybe",1,0,0
0,0,1,0,0,0,1,1,1,0,1,1,0,"City","Male","Over 55","High","No","Medium","0","Long ago","CG and other","Yes","Yes","Yes","Yes","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Know","0","1","Yes","0","Both for own use and sale","Yes","Maybe",0,1,0
1,1,1,0,0,1,1,1,1,1,1,0,0,"Countryside","Female","Under 36","High","No","Medium","0","Newly","Kitchen garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Dont_Know","0","1","Yes","1","Only for own use","No","Yes",0,1,0
1,0,1,0,0,0,1,1,1,0,1,1,0,"City","Male","36-55","High","Yes","Large","0","Middle","Kitchen garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Dont_Know","1","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,0,0,1,0,0,1,0,0,1,1,1,"Countryside","Female","36-55","High","Yes","Large","0","Middle","House garden","Yes","Yes","Yes","No","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Duty","Dont_Know","Dont_Know","Dont_Know","1","0","Yes","0","Only for own use","No","Yes",0,1,0
1,1,1,0,1,0,1,1,1,0,1,0,0,"Town","Female","36-55","High","Yes","Small","0","Newly","House garden","Yes","Yes","Yes","Yes","Yes","No","Yes","0","Yes","Yes","Yes","Yes","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,1,0,1,0,1,1,1,0,1,"Town","Male","Under 36","Middle","No","Large","1","Newly","House garden","Yes","Yes","Yes","No","Yes","Yes","No","1","Yes","Yes","Yes","Yes","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,1,0,1,1,0,0,1,0,1,"Town","Male","Under 36","High","Yes","Large","0","Middle","Orchard","Yes","Yes","Yes","Yes","Yes","No","Yes","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Dont_Know","Dont_Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
0,1,1,0,0,0,1,1,1,0,1,1,1,"City","Male","Over 55","High","No","Small","0","Long ago","Flower garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","1","Yes","0","Both for own use and sale","Yes","Maybe",0,1,0
1,1,1,0,0,1,1,1,1,0,0,1,1,"Countryside","Female","36-55","High","Yes","Large","0","Newly","Orchard","Yes","Yes","Yes","No","No","No","No","0","Yes","Yes","Yes","No","Pastime","Know","Know","Dont_Know","0","1","No","0","Only for own use","Yes","Yes",0,1,0
1,1,1,0,0,0,1,1,1,1,1,1,1,"City","Female","36-55","High","Yes","Medium","0","Middle","Orchard","Yes","Yes","Yes","No","Yes","No","Yes","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Dont_Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,1,0,1,1,0,0,1,1,0,"City","Female","Over 55","High","No","Large","1","Middle","House garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Dont_Know","Dont_Know","Dont_Know","0","1","Yes","0","Only for own use","Yes","Maybe",0,1,0
1,0,0,0,1,0,1,1,1,1,1,0,0,"Town","Female","36-55","Middle","Yes","Large","1","Middle","Flower garden","Yes","Yes","No","Yes","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Know","1","0","Yes","0","Only for own use","Yes","Yes",0,1,0
0,1,0,0,1,0,1,0,0,0,1,1,0,"City","Female","Over 55","High","No","Large","0","Long ago","Kitchen garden","Yes","Yes","Yes","No","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Dont_Know","0","1","Yes","0","Only for own use","Yes","Maybe",1,0,0
1,0,0,1,0,1,0,0,0,0,1,1,1,"Town","Male","36-55","High","Yes","Large","0","Long ago","House garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","Yes","Pastime","Know","Know","Dont_Know","1","0","Yes","1","Both for own use and sale","No","Maybe",0,1,0
1,0,1,0,0,0,0,0,0,1,1,0,0,"Town","Female","Over 55","Middle","No","Small","0","Long ago","Kitchen garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","0","Yes","0","Only for own use","Yes","Yes",0,0,1
1,0,1,0,0,1,0,0,0,0,0,1,0,"Countryside","Female","Over 55","Middle","Yes","Large","0","Long ago","House garden","Yes","Yes","Yes","Yes","Yes","Yes","No","0","Yes","Yes","Yes","Yes","Duty","Dont_Know","Dont_Know","Dont_Know","1","0","Yes","1","Both for own use and sale","No","Maybe",0,1,0
1,1,1,0,0,0,1,1,1,1,1,1,1,"Countryside","Female","36-55","High","Yes","Large","0","Long ago","House garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Duty","Know","Know","Know","1","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,0,0,1,0,1,0,0,1,1,1,1,"City","Male","36-55","Middle","No","Small","0","Long ago","Orchard","Yes","No","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Dont_Know","Dont_Know","1","1","Yes","0","Only for own use","Yes","Maybe",0,0,1
1,0,0,0,0,0,0,0,0,0,1,1,1,"Countryside","Female","Over 55","High","No","Medium","0","Long ago","House garden","Yes","No","Yes","Yes","No","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","0","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,0,1,0,0,1,0,1,0,0,"Town","Female","Under 36","Middle","No","Medium","0","Newly","House garden","No","No","Yes","Yes","No","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Dont_Know","Dont_Know","0","1","No","0","Only for own use","Yes","Maybe",0,1,0
1,0,1,0,0,0,0,1,1,1,1,1,1,"City","Female","36-55","High","No","Small","0","Middle","Flower garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","0","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,0,0,0,0,0,1,0,0,1,0,1,"Town","Male","36-55","High","Yes","Large","0","Newly","House garden","Yes","No","Yes","Yes","Yes","No","Yes","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Dont_Know","Dont_Know","0","1","Yes","0","Only for own use","Yes","Maybe",1,0,0
1,1,1,0,1,0,1,1,1,1,1,0,1,"Countryside","Female","36-55","High","Yes","Medium","0","Long ago","CG and other","Yes","Yes","Yes","No","Yes","Yes","Yes","0","Yes","No","Yes","No","Pastime","Know","Know","Know","1","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,0,0,0,1,1,1,1,1,1,0,1,"Town","Female","Over 55","High","No","Large","0","Long ago","House garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","1","1","Yes","0","Only for own use","Yes","Maybe",0,1,0
1,1,0,0,1,0,1,0,1,1,1,1,1,"Countryside","Male","36-55","High","Yes","Large","0","Newly","Orchard","Yes","Yes","Yes","Yes","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,0,0,0,0,1,1,1,0,1,1,1,"Town","Female","36-55","High","Yes","Large","0","Middle","House garden","Yes","Yes","Yes","No","Yes","No","Yes","0","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Know","1","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,0,0,0,0,1,1,1,0,1,1,1,"Town","Female","36-55","Middle","Yes","Large","0","Newly","Kitchen garden","Yes","Yes","Yes","Yes","Yes","No","No","0","Yes","Yes","Yes","No","Pastime","Dont_Know","Dont_Know","Dont_Know","0","0","No","0","Only for own use","Yes","Yes",0,1,0
1,1,1,0,1,0,1,1,1,1,1,1,0,"Countryside","Female","36-55","High","No","Large","1","Long ago","House garden","Yes","Yes","Yes","Yes","Yes","No","Yes","1","Yes","Yes","Yes","No","Pastime","Dont_Know","Know","Dont_Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,0,0,1,1,1,1,1,1,1,"City","Female","Under 36","High","No","Large","0","Long ago","Flower garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Know","Know","Know","1","1","Yes","0","Only for own use","Yes","Maybe",0,1,0
1,0,1,0,1,0,0,0,1,1,1,1,0,"Town","Female","36-55","High","Yes","Medium","0","Middle","House garden","Yes","Yes","Yes","Yes","Yes","No","Yes","1","Yes","Yes","Yes","Yes","Pastime","Dont_Know","Know","Know","0","1","Yes","0","Both for own use and sale","No","Yes",0,1,0
1,0,1,0,0,1,0,0,1,0,1,1,1,"Countryside","Male","Under 36","High","No","Large","0","Long ago","Orchard","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","Yes","Pastime","Know","Know","Know","1","1","Yes","0","Both for own use and sale","No","Yes",1,0,0
1,0,1,0,0,0,0,1,1,0,1,0,0,"Countryside","Female","36-55","High","Yes","Large","0","Newly","House garden","Yes","Yes","Yes","No","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Dont_Know","1","0","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,0,1,0,0,1,0,1,1,0,"Countryside","Female","Over 55","Middle","No","Medium","0","Long ago","Kitchen garden","Yes","Yes","Yes","No","No","No","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Maybe",1,0,0
1,1,1,0,1,0,1,1,1,0,1,1,0,"Countryside","Female","36-55","Middle","No","Small","0","Long ago","Kitchen garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","1","Yes","No","Yes","No","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","No",0,1,0
1,1,1,0,0,1,1,1,0,1,1,1,0,"Countryside","Female","Under 36","High","No","Large","0","Newly","Kitchen garden","Yes","Yes","Yes","Yes","Yes","No","Yes","1","Yes","Yes","Yes","Yes","Pastime","Dont_Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,1,0,0,1,1,0,1,1,1,"Countryside","Female","36-55","High","Yes","Large","0","Newly","Flower garden","No","Yes","Yes","Yes","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,1,0,1,0,1,1,1,1,1,1,1,"Countryside","Female","36-55","High","Yes","Large","1","Middle","CG and other","Yes","Yes","Yes","Yes","Yes","Yes","Yes","1","Yes","Yes","Yes","Yes","Pastime","Dont_Know","Dont_Know","Dont_Know","0","1","No","0","Only for own use","Yes","Yes",0,1,0
1,0,0,1,1,0,0,0,0,0,1,1,0,"Countryside","Female","Over 55","High","No","Large","0","Long ago","House garden","Yes","Yes","Yes","No","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","1","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,0,1,0,1,0,1,1,0,0,1,0,1,"City","Female","36-55","High","Yes","Small","0","Long ago","House garden","Yes","Yes","Yes","No","Yes","Yes","No","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Yes",0,1,0
1,1,0,0,0,1,1,0,1,1,1,1,1,"Town","Female","36-55","High","Yes","Large","0","Long ago","House garden","Yes","Yes","Yes","Yes","Yes","Yes","No","0","Yes","Yes","Yes","Yes","Pastime","Know","Know","Dont_Know","1","1","Yes","0","Both for own use and sale","Yes","Maybe",0,1,0
1,1,1,0,1,0,1,1,1,1,0,1,1,"Countryside","Female","36-55","High","No","Large","1","Long ago","House garden","Yes","Yes","Yes","Yes","Yes","Yes","Yes","0","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","1","Yes","0","Both for own use and sale","Yes","Yes",0,1,0
1,0,0,0,0,0,1,1,1,0,1,1,1,"Town","Female","36-55","High","No","Medium","0","Long ago","House garden","Yes","Yes","Yes","No","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Know","Know","Know","0","1","Yes","0","Only for own use","Yes","Maybe",0,1,0
1,1,1,0,0,0,1,1,1,0,1,0,1,"Countryside","Female","36-55","High","Yes","Small","1","Long ago","House garden","Yes","Yes","Yes","No","Yes","Yes","Yes","1","Yes","Yes","Yes","No","Pastime","Know","Know","Know","1","0","Yes","0","Only for own use","Yes","Maybe",0,1,0
