"NUTS3","Live_in","Sex","Age","Edu","Children","Garden_size","Pond","G_experience","Garden_type","Garea_Vege","Garea_Herb","Garea_Frui","Garea_Grap","Garea_Orna","Garea_Egree","Garea_Lawn","Garea_Undis","Habi_Beau","Habi_Cons","Habi_Mone","Habi_Produ","Moti_Pastime","Knowledge_Plant","Knowledge_Bird","Knowledge_Insect","Mowing","Unmowpatch","Plat_Oplants","Get_Seeds_Plants","Fertiliser","Herbic","Growing","Pesticide","Observing_polli","Support_Polli","Polli_Friendly","Biodiw_Network","NOMowMay","Information","ID"
"HU120","City","Female","36-55","High",0,"Small",0,"Long ago","Flower garden",0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,"Rarely",1,1,"I collect the seeds from my garden;Seed exchange;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;I get them from friends","I use animal manure;I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Creating artificial habitats;Providing food sources;Water sources",1,"Yes","Jointed","Gardening journals/magazines, books;Internet;Social media platforms;Self-training groups;Consulting with other garden owners;Consulting with professional gardeners/agronomists;TV, radio","ID_573"
"HU331","Countryside","Male","Under 36","High",1,"Large",0,"Newly","Flower garden",1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,"Very often",0,1,"Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;I get them from friends","I do not fertilize",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Other flies;Beetles","I do not support them actively",0,"Maybe","Did not joint","Internet","ID_574"
"HU120","Countryside","Male","Under 36","Middle",1,"Large",0,"Middle","House garden",1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,"Often",1,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Collecting in nature in my country;I get them from friends","I use animal manure;I use compost",0,"Only for own use","Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Water sources",1,"Maybe","Did not heard about it","Internet;Social media platforms","ID_575"
"HU321","City","Female","Under 36","High",1,"Large",0,"Newly","Orchard",1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,"Often",1,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Supermarkets;Webshops;I get them from friends","I use animal manure;I use compost",0,"Only for own use","Eco/Bio/Green labelled pesticides;Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Creating artificial habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Gardening journals/magazines, books;Internet;Social media platforms;Other","ID_576"
"HU323","City","Male","Over 55","High",0,"Large",0,"Long ago","Orchard",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,"Often",1,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Webshops","I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Creating artificial habitats;Providing food sources",1,"Yes","Jointed","Gardening journals/magazines, books;Consulting with professional gardeners/agronomists;Other","ID_577"
"HU120","Town","Female","Over 55","High",0,"Medium",0,"Middle","House garden",1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,"Often",1,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Collecting in nature in my country;I get them from friends;I get them from people who I do not know","I use animal manure;I use compost",0,"Only for own use","Eco/Bio/Green labelled pesticides;Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants","Creating/preserving natural habitats;Providing food sources",1,"Yes","Jointed","Gardening journals/magazines, books;Internet;Social media platforms;Self-training groups;Consulting with other garden owners;Consulting with professional gardeners/agronomists","ID_578"
"HU323","City","Male","Under 36","High",0,"Large",0,"Newly","Kitchen garden",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,"Often",1,1,"I collect the seeds from my garden;Seed exchange;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;I get them from friends;I get them from people who I do not know","I use animal manure;I use compost",0,"Both for own use and sale","Eco/Bio/Green labelled pesticides;Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Creating artificial habitats;Providing food sources",1,"Yes","Did not heard about it","Gardening journals/magazines, books;Internet;Social media platforms;Self-training groups;Consulting with other garden owners;Consulting with professional gardeners/agronomists","ID_579"
"HU120","Countryside","Female","Over 55","Middle",1,"Large",0,"Long ago","House garden",1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,"Often",1,1,"I collect the seeds from my garden;Supermarkets;Webshops","I use animal manure;I use compost",0,"Only for own use","Eco/Bio/Green labelled pesticides;Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Providing food sources;Water sources",1,"Maybe","Did not heard about it","Gardening journals/magazines, books;Internet;Other","ID_580"
"HU311","City","Male","Over 55","High",1,"Large",1,"Long ago","Orchard",1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,"Often",0,1,"Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;I get them from friends","I use animal manure;I use compost",0,"Only for own use","Conventional pesticides/synthetic pesticides;Eco/Bio/Green labelled pesticides","Butterflies;Bumblebees;Honeybees;Ants;Beetles","I do not support them actively",0,"Yes","Did not heard about it","Gardening journals/magazines, books;Internet","ID_581"
"HU332","Town","Male","Under 36","Middle",0,"Large",0,"Newly","Kitchen garden",1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,"Often",1,1,"Webshops","I use synthetic fertilizer;I use animal manure",0,"Both for own use and sale","Conventional pesticides/synthetic pesticides","Honeybees;Ants;Other flies;Beetles","Creating artificial habitats",1,"No","Did not heard about it","Gardening journals/magazines, books;Internet;Social media platforms","ID_582"
"HU333","Countryside","Female","36-55","High",0,"Large",0,"Long ago","Flower garden",0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,"Very often",0,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Webshops","I use animal manure;I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Wasps;Ants;Hoverflies;Other flies;Beetles","Providing food sources;Water sources",1,"Maybe","Did not heard about it","Gardening journals/magazines, books;Internet;Social media platforms","ID_583"
"HU221","Countryside","Male","Over 55","High",0,"Large",1,"Long ago","House garden",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"Often",1,1,"I collect the seeds from my garden;Supermarkets","I use animal manure;I use compost",0,"Only for own use","Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants","Creating/preserving natural habitats;Creating artificial habitats",1,"Yes","Did not heard about it","Internet","ID_584"
"HU231","City","Female","Under 36","High",1,"Large",0,"Newly","Kitchen garden",1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,"Rarely",0,1,"Shops specialised in farming and gardening e.g. horticulture shops, gardencentres","I do not fertilize",0,"Only for own use","No","Butterflies;Bumblebees;Other wild bees;Other flies;Beetles","Creating/preserving natural habitats",0,"Maybe","Did not heard about it","Gardening journals/magazines, books;Internet","ID_585"
"HU120","City","Female","36-55","High",1,"Small",0,"Newly","Kitchen garden",1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,"Rarely",1,1,"I collect the seeds from my garden;Seed exchange;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Collecting in nature in my country;Supermarkets;I get them from friends;I get them from people who I do not know","I use animal manure;I use compost",0,"Only for own use","Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Other flies;Beetles","Creating artificial habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Gardening journals/magazines, books;Internet;Social media platforms;Self-training groups;Consulting with other garden owners;Consulting with professional gardeners/agronomists;TV, radio","ID_586"
"HU223","Countryside","Female","36-55","High",0,"Medium",0,"Long ago","Kitchen garden",1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,"Often",1,1,"I collect the seeds from my garden;Supermarkets","I use animal manure;I use compost",0,"Only for own use","Eco/Bio/Green labelled pesticides","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Creating artificial habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Other","ID_587"
"HU120","City","Female","36-55","High",1,"Medium",1,"Long ago","Flower garden",1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,"Very often",0,1,"I collect the seeds from my garden;Collecting in nature abroad;I get them from friends","I use synthetic fertilizer;I use compost",1,"Only for own use","Conventional pesticides/synthetic pesticides","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Creating artificial habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Internet;Social media platforms","ID_588"
"HU120","City","Female","36-55","Middle",1,"Small",0,"Long ago","Flower garden",1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,"Very often",0,1,"Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Supermarkets;I get them from friends","I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Other wild bees;Wasps;Ants;Other flies","Providing food sources;Water sources",1,"Maybe","Jointed","Internet;Social media platforms;Self-training groups;Consulting with other garden owners","ID_589"
"HU120","City","Female","Under 36","High",0,"Medium",1,"Newly","Flower garden",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"Often",1,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Collecting in nature in my country;Supermarkets;Webshops;I get them from friends","I use compost",0,"Only for own use","Eco/Bio/Green labelled pesticides;Self-made pesticides, home practices","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Creating artificial habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Gardening journals/magazines, books;Internet;Social media platforms;Consulting with other garden owners;TV, radio","ID_590"
"HU120","City","Male","Over 55","High",0,"Large",1,"Middle","CG and other",1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,"Rarely",1,1,"Seed exchange;Collecting in nature in my country;Supermarkets;Webshops;I get them from friends","I use animal manure;I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Providing food sources;Water sources",1,"Yes","Did not heard about it","Internet;Social media platforms;Self-training groups;Consulting with other garden owners;Consulting with professional gardeners/agronomists","ID_591"
"HU331","Countryside","Female","Under 36","Middle",1,"Large",0,"Middle","Kitchen garden",1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,"Very often",0,1,"Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;I get them from friends","I use compost",1,"Only for own use","Conventional pesticides/synthetic pesticides","Butterflies;Bumblebees;Honeybees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Providing food sources;Water sources",1,"Yes","Did not joint","Internet;Social media platforms","ID_592"
"HU120","City","Female","36-55","High",1,"Medium",0,"Long ago","Flower garden",1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,"Very often",0,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Supermarkets;Webshops;I get them from friends","I use synthetic fertilizer;I use animal manure;I use compost",1,"Only for own use","Conventional pesticides/synthetic pesticides;Eco/Bio/Green labelled pesticides;Self-made pesticides, home practices","Butterflies;Bumblebees;Other wild bees;Wasps;Ants;Other flies;Beetles","Providing food sources",1,"Maybe","Did not heard about it","Gardening journals/magazines, books;Internet;Social media platforms;Consulting with other garden owners;Consulting with professional gardeners/agronomists;TV, radio","ID_593"
"HU331","City","Male","36-55","High",0,"Large",0,"Long ago","House garden",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,"Often",0,1,"I collect the seeds from my garden;Collecting in nature in my country;Collecting in nature abroad;Supermarkets;I get them from friends","I use animal manure;I use compost",1,"Only for own use","Conventional pesticides/synthetic pesticides","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating artificial habitats;Providing food sources;Water sources",1,"Maybe","Did not heard about it","Internet;Social media platforms;Other","ID_594"
"HU120","Countryside","Female","36-55","High",1,"Medium",0,"Middle","House garden",1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,"Often",0,1,"Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;I get them from friends;I get them from people who I do not know","I use animal manure;I use compost",1,"Only for own use","No","Ants;Other flies;Beetles","Providing food sources;I do not support them actively",0,"Yes","Did not heard about it","Internet;Self-training groups;Consulting with other garden owners","ID_595"
"HU231","Town","Male","Under 36","High",0,"Large",0,"Newly","House garden",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,"Often",1,1,"I collect the seeds from my garden;Shops specialised in farming and gardening e.g. horticulture shops, gardencentres;Markets or producers/growers;Collecting in nature in my country;Supermarkets;Webshops;I get them from friends","I use compost",0,"Only for own use","No","Butterflies;Bumblebees;Honeybees;Other wild bees;Wasps;Ants;Hoverflies;Other flies;Beetles","Creating/preserving natural habitats;Creating artificial habitats;Providing food sources;Water sources",1,"Maybe","Did not heard about it","Gardening journals/magazines, books;Internet;Social media platforms;Self-training groups;Consulting with other garden owners;TV, radio","ID_596"
